Time,%CPU(global),%CPU(user),%CPU(system)
19:12:16,0.09999999999999432,0.1,0.0
19:12:18,0.0,0.0,0.0
19:12:20,0.0,0.0,0.0
19:12:22,0.0,0.0,0.0
19:12:24,0.0,0.0,0.0
19:12:26,0.29999999999999716,0.0,0.0
19:12:28,0.0,0.0,0.0
19:12:30,0.0,0.0,0.0
19:12:32,0.09999999999999432,0.0,0.1
19:12:34,0.09999999999999432,0.1,0.0
19:12:36,0.0,0.0,0.0
19:12:38,0.0,0.0,0.0
19:12:40,0.09999999999999432,0.1,0.0
19:12:42,0.0,0.0,0.0
19:12:44,0.0,0.0,0.0
19:12:46,0.0,0.0,0.0
19:12:48,0.0,0.0,0.0
19:12:50,0.0,0.0,0.0
19:12:52,0.0,0.0,0.0
19:12:54,0.09999999999999432,0.0,0.1
19:12:56,0.09999999999999432,0.1,0.0
19:12:58,0.0,0.0,0.0
19:13:00,0.4000000000000057,0.0,0.3
19:13:02,0.0,0.0,0.0
19:13:04,0.09999999999999432,0.0,0.1
19:13:06,0.0,0.0,0.0
19:13:08,0.09999999999999432,0.0,0.1
19:13:10,0.0,0.0,0.0
19:13:12,0.0,0.0,0.0
19:13:14,0.0,0.0,0.0
19:13:16,0.09999999999999432,0.0,0.0
19:13:18,0.0,0.0,0.0
19:13:20,0.0,0.0,0.0
19:13:22,0.09999999999999432,0.0,0.0
19:13:24,0.09999999999999432,0.0,0.1
19:13:26,0.0,0.0,0.0
19:13:28,0.0,0.0,0.0
19:13:30,0.0,0.0,0.0
19:13:32,0.0,0.0,0.0
19:13:35,0.0,0.0,0.0
19:13:37,0.0,0.0,0.0
19:13:39,0.0,0.0,0.0
19:13:41,0.0,0.0,0.0
19:13:43,0.0,0.0,0.0
19:13:45,0.09999999999999432,0.0,0.1
19:13:47,0.09999999999999432,0.1,0.0
19:13:49,0.0,0.0,0.0
19:13:51,0.0,0.0,0.0
19:13:53,0.0,0.0,0.0
19:13:55,0.0,0.0,0.0
19:13:57,0.0,0.0,0.0
19:13:59,0.0,0.0,0.0
19:14:01,0.4000000000000057,0.0,0.4
19:14:03,0.0,0.0,0.0
19:14:05,0.0,0.0,0.0
19:14:07,0.09999999999999432,0.1,0.0
19:14:09,0.0,0.0,0.0
19:14:11,0.0,0.0,0.0
19:14:13,0.0,0.0,0.0
19:14:15,0.0,0.0,0.0
19:14:17,0.0,0.0,0.0
19:14:19,0.09999999999999432,0.0,0.0
19:14:21,0.0,0.0,0.0
19:14:23,0.0,0.0,0.0
19:14:25,0.0,0.0,0.0
19:14:27,0.0,0.0,0.0
19:14:29,0.0,0.0,0.0
19:14:31,0.0,0.0,0.0
19:14:33,0.09999999999999432,0.0,0.1
19:14:35,0.0,0.0,0.0
19:14:37,0.0,0.0,0.0
19:14:39,0.09999999999999432,0.0,0.1
19:14:41,0.0,0.0,0.0
19:14:43,0.0,0.0,0.0
19:14:45,0.0,0.0,0.0
19:14:47,0.0,0.0,0.0
19:14:49,0.0,0.0,0.0
19:14:51,0.0,0.0,0.0
19:14:53,0.29999999999999716,0.0,0.0
19:14:55,0.0,0.0,0.0
19:14:57,0.09999999999999432,0.0,0.1
19:14:59,0.09999999999999432,0.1,0.0
19:15:01,0.29999999999999716,0.0,0.3
19:15:03,0.0,0.0,0.0
19:15:05,0.09999999999999432,0.0,0.0
19:15:07,0.0,0.0,0.0
19:15:09,0.09999999999999432,0.1,0.0
19:15:11,0.0,0.0,0.0
19:15:13,0.0,0.0,0.0
19:15:15,0.0,0.0,0.0
19:15:17,0.0,0.0,0.0
19:15:19,0.0,0.0,0.0
19:15:21,0.0,0.0,0.0
19:15:23,0.09999999999999432,0.1,0.0
19:15:25,0.09999999999999432,0.0,0.1
19:15:27,0.0,0.0,0.0
19:15:29,0.0,0.0,0.0
19:15:32,0.0,0.0,0.0
19:15:34,0.0,0.0,0.0
19:15:36,0.0,0.0,0.0
19:15:38,0.0,0.0,0.0
19:15:40,0.0,0.0,0.0
19:15:42,0.09999999999999432,0.1,0.1
19:15:44,0.0,0.0,0.0
19:15:46,0.0,0.0,0.0
19:15:48,0.0,0.0,0.0
19:15:50,0.09999999999999432,0.0,0.0
19:15:52,0.0,0.0,0.0
19:15:54,0.0,0.0,0.0
19:15:56,0.0,0.0,0.0
19:15:58,0.0,0.0,0.0
19:16:00,0.4000000000000057,0.1,0.4
19:16:02,0.0,0.0,0.0
19:16:04,0.0,0.0,0.0
19:16:06,0.09999999999999432,0.1,0.0
19:16:08,0.09999999999999432,0.0,0.1
19:16:10,0.09999999999999432,0.0,0.1
19:16:12,0.09999999999999432,0.0,0.0
19:16:14,0.0,0.0,0.0
19:16:16,0.0,0.0,0.0
19:16:18,0.0,0.0,0.0
19:16:20,0.0,0.0,0.0
19:16:22,0.0,0.0,0.0
19:16:24,0.0,0.0,0.0
19:16:26,0.0,0.0,0.0
19:16:28,0.09999999999999432,0.0,0.1
19:16:30,0.0,0.0,0.0
19:16:32,0.0,0.0,0.0
19:16:34,0.0,0.0,0.0
19:16:36,0.0,0.0,0.0
19:16:38,0.09999999999999432,0.1,0.0
19:16:40,0.0,0.0,0.0
19:16:42,0.0,0.0,0.0
19:16:44,0.09999999999999432,0.0,0.1
19:16:46,0.0,0.0,0.0
19:16:48,0.0,0.0,0.0
19:16:50,0.0,0.0,0.0
19:16:52,0.0,0.0,0.0
19:16:54,0.0,0.0,0.0
19:16:56,0.0,0.0,0.0
19:16:58,0.0,0.0,0.0
19:17:00,0.20000000000000284,0.1,0.1
19:17:02,0.09999999999999432,0.1,0.1
19:17:04,0.0,0.0,0.0
19:17:06,0.09999999999999432,0.0,0.0
19:17:08,0.0,0.0,0.0
19:17:10,0.0,0.0,0.0
19:17:12,0.0,0.0,0.0
19:17:14,0.0,0.0,0.0
19:17:16,0.09999999999999432,0.1,0.0
19:17:19,0.0,0.0,0.0
19:17:21,0.0,0.0,0.0
19:17:23,0.0,0.0,0.0
19:17:25,0.0,0.0,0.0
19:17:27,0.0,0.0,0.0
19:17:29,0.0,0.0,0.0
19:17:31,0.0,0.0,0.0
19:17:33,0.0,0.0,0.0
19:17:35,0.0,0.0,0.0
19:17:37,0.0,0.0,0.0
19:17:39,0.0,0.0,0.0
19:17:41,0.0,0.0,0.0
19:17:43,0.09999999999999432,0.0,0.1
19:17:45,0.0,0.0,0.0
19:17:47,0.09999999999999432,0.1,0.0
19:17:49,0.0,0.0,0.0
19:17:51,0.09999999999999432,0.0,0.0
19:17:53,0.0,0.0,0.0
19:17:55,0.0,0.0,0.0
19:17:57,0.0,0.0,0.0
19:17:59,0.0,0.0,0.0
19:18:01,0.4000000000000057,0.1,0.3
19:18:03,0.0,0.0,0.0
19:18:05,0.0,0.0,0.0
19:18:07,0.09999999999999432,0.0,0.1
19:18:09,0.0,0.0,0.0
19:18:11,0.0,0.0,0.0
19:18:13,0.09999999999999432,0.1,0.0
19:18:15,0.0,0.0,0.0
19:18:17,0.0,0.0,0.0
19:18:19,0.09999999999999432,0.0,0.0
19:18:21,0.0,0.0,0.0
19:18:23,0.0,0.0,0.0
19:18:25,0.0,0.0,0.0
19:18:27,0.0,0.0,0.0
19:18:29,0.0,0.0,0.0
19:18:31,0.0,0.0,0.0
19:18:33,0.0,0.0,0.0
19:18:35,0.0,0.0,0.0
19:18:37,0.29999999999999716,0.0,0.0
19:18:39,0.0,0.0,0.0
19:18:41,0.0,0.0,0.0
19:18:43,0.0,0.0,0.0
19:18:45,0.0,0.0,0.0
19:18:47,0.0,0.0,0.0
19:18:49,0.0,0.0,0.0
19:18:51,0.0,0.0,0.0
19:18:53,0.0,0.0,0.0
19:18:55,0.09999999999999432,0.0,0.1
19:18:57,0.0,0.0,0.0
19:18:59,0.09999999999999432,0.0,0.0
19:19:01,0.5,0.1,0.4
19:19:03,0.09999999999999432,0.0,0.1
19:19:05,0.0,0.0,0.0
19:19:07,0.0,0.0,0.0
19:19:09,0.0,0.0,0.0
19:19:11,0.09999999999999432,0.1,0.0
19:19:13,0.0,0.0,0.0
19:19:15,0.0,0.0,0.0
19:19:17,0.0,0.0,0.0
19:19:19,0.0,0.0,0.0
19:19:21,0.0,0.0,0.0
19:19:24,0.0,0.0,0.0
19:19:26,0.0,0.0,0.0
19:19:28,0.09999999999999432,0.0,0.1
19:19:30,0.0,0.0,0.0
19:19:32,0.0,0.0,0.0
19:19:34,0.0,0.0,0.0
19:19:36,0.09999999999999432,0.0,0.0
19:19:38,0.09999999999999432,0.1,0.0
19:19:40,0.0,0.0,0.0
19:19:42,0.0,0.0,0.0
19:19:44,0.0,0.0,0.0
19:19:46,0.09999999999999432,0.0,0.1
19:19:48,0.0,0.0,0.0
19:19:50,0.0,0.0,0.0
19:19:52,0.09999999999999432,0.1,0.0
19:19:54,0.09999999999999432,0.1,0.0
19:19:56,0.0,0.0,0.0
19:19:58,0.0,0.0,0.0
19:20:00,0.29999999999999716,0.0,0.3
19:20:02,0.0,0.0,0.0
19:20:04,0.0,0.0,0.0
19:20:06,0.0,0.0,0.0
19:20:08,0.0,0.0,0.0
19:20:10,0.09999999999999432,0.0,0.1
19:20:12,0.0,0.0,0.0
19:20:14,0.09999999999999432,0.1,0.0
19:20:16,0.0,0.0,0.0
19:20:18,0.0,0.0,0.0
19:20:20,0.0,0.0,0.0
19:20:22,0.0,0.0,0.0
19:20:24,0.0,0.0,0.0
19:20:26,0.0,0.0,0.0
19:20:28,0.0,0.0,0.0
19:20:30,0.0,0.0,0.0
19:20:32,0.0,0.0,0.0
19:20:34,0.0,0.0,0.0
19:20:36,0.0,0.0,0.0
19:20:38,0.0,0.0,0.0
19:20:40,0.0,0.0,0.0
19:20:42,0.09999999999999432,0.1,0.0
19:20:44,0.0,0.0,0.0
19:20:46,0.0,0.0,0.0
19:20:48,0.0,0.0,0.0
19:20:50,0.0,0.0,0.0
19:20:52,0.09999999999999432,0.1,0.0
19:20:55,0.0,0.0,0.0
19:20:57,0.0,0.0,0.0
19:20:59,0.0,0.0,0.0
19:21:01,0.4000000000000057,0.1,0.3
19:21:03,0.0,0.0,0.0
19:21:05,0.0,0.0,0.0
19:21:07,0.0,0.0,0.0
19:21:09,0.0,0.0,0.0
19:21:11,0.0,0.0,0.0
19:21:13,0.09999999999999432,0.0,0.1
19:21:15,0.0,0.0,0.0
19:21:17,0.0,0.0,0.0
19:21:19,0.0,0.0,0.0
19:21:21,0.0,0.0,0.0
19:21:23,0.09999999999999432,0.1,0.0
19:21:25,0.0,0.0,0.0
19:21:27,0.0,0.0,0.0
19:21:29,0.0,0.0,0.0
19:21:31,0.0,0.0,0.0
19:21:33,0.0,0.0,0.0
19:21:35,0.0,0.0,0.0
19:21:37,0.0,0.0,0.0
19:21:39,0.0,0.0,0.0
19:21:41,0.09999999999999432,0.0,0.1
19:21:43,0.0,0.0,0.0
19:21:45,0.09999999999999432,0.1,0.0
19:21:47,0.0,0.0,0.0
19:21:49,0.4000000000000057,0.0,0.0
19:21:51,0.0,0.0,0.0
19:21:53,0.0,0.0,0.0
19:21:55,0.0,0.0,0.0
19:21:57,0.0,0.0,0.0
19:21:59,0.0,0.0,0.0
19:22:01,0.4000000000000057,0.1,0.2
19:22:03,0.0,0.0,0.0
19:22:05,0.0,0.0,0.0
19:22:07,0.0,0.0,0.0
19:22:09,0.0,0.0,0.0
19:22:11,0.0,0.0,0.0
19:22:13,0.0,0.0,0.0
19:22:15,0.0,0.0,0.0
19:22:17,0.09999999999999432,0.0,0.0
19:22:19,0.0,0.0,0.0
19:22:21,0.09999999999999432,0.1,0.0
19:22:23,0.0,0.0,0.0
19:22:25,0.0,0.0,0.0
19:22:27,0.0,0.0,0.0
19:22:29,0.09999999999999432,0.0,0.1
19:22:31,0.0,0.0,0.0
19:22:33,0.09999999999999432,0.0,0.1
19:22:35,0.0,0.0,0.0
19:22:37,0.0,0.0,0.0
19:22:39,0.09999999999999432,0.0,0.1
19:22:41,0.0,0.0,0.0
19:22:43,0.0,0.0,0.0
19:22:45,0.09999999999999432,0.0,0.0
19:22:47,0.0,0.0,0.0
19:22:49,0.0,0.0,0.0
19:22:51,0.0,0.0,0.0
19:22:53,0.0,0.0,0.0
19:22:55,0.0,0.0,0.0
19:22:57,0.0,0.0,0.0
19:22:59,0.0,0.0,0.0
19:23:01,0.4000000000000057,0.1,0.4
19:23:03,0.0,0.0,0.0
19:23:05,0.0,0.0,0.0
19:23:07,0.0,0.0,0.0
19:23:10,0.0,0.0,0.0
19:23:12,0.0,0.0,0.0
19:23:14,0.0,0.0,0.0
19:23:16,0.0,0.0,0.0
19:23:18,0.09999999999999432,0.0,0.0
19:23:20,0.09999999999999432,0.0,0.1
19:23:22,0.09999999999999432,0.1,0.0
19:23:24,0.0,0.0,0.0
19:23:26,0.0,0.0,0.0
19:23:28,0.09999999999999432,0.0,0.1
19:23:30,0.0,0.0,0.0
19:23:32,0.0,0.0,0.0
19:23:34,0.0,0.0,0.0
19:23:36,0.0,0.0,0.0
19:23:38,0.0,0.0,0.0
19:23:40,0.0,0.0,0.0
19:23:42,0.4000000000000057,0.1,0.2
19:23:44,0.0,0.0,0.0
19:23:46,0.0,0.0,0.0
19:23:48,0.09999999999999432,0.0,0.0
19:23:50,0.0,0.0,0.0
19:23:52,0.0,0.0,0.0
19:23:54,0.0,0.0,0.0
19:23:56,0.0,0.0,0.0
19:23:58,0.0,0.0,0.0
19:24:00,0.5,0.1,0.4
19:24:02,0.0,0.0,0.0
19:24:04,0.09999999999999432,0.0,0.1
19:24:06,0.0,0.0,0.0
19:24:08,0.09999999999999432,0.1,0.0
19:24:10,0.0,0.0,0.0
19:24:12,0.0,0.0,0.0
19:24:14,0.0,0.0,0.0
19:24:16,0.0,0.0,0.0
19:24:18,0.0,0.0,0.0
19:24:20,0.0,0.0,0.0
19:24:22,0.0,0.0,0.0
19:24:24,0.0,0.0,0.0
19:24:26,0.09999999999999432,0.0,0.1
19:24:28,0.0,0.0,0.0
19:24:30,0.0,0.0,0.0
19:24:32,0.0,0.0,0.0
19:24:34,0.09999999999999432,0.0,0.1
19:24:36,0.09999999999999432,0.0,0.0
19:24:38,0.09999999999999432,0.1,0.0
19:24:40,0.0,0.0,0.0
19:24:42,0.0,0.0,0.0
19:24:44,0.0,0.0,0.0
19:24:46,0.0,0.0,0.0
19:24:48,0.0,0.0,0.0
19:24:50,0.09999999999999432,0.0,0.1
19:24:52,0.0,0.0,0.0
19:24:54,0.0,0.0,0.0
19:24:56,0.0,0.0,0.0
19:24:58,0.0,0.0,0.0
19:25:00,0.4000000000000057,0.1,0.2
19:25:02,0.0,0.0,0.0
19:25:04,0.0,0.0,0.0
19:25:06,0.0,0.0,0.0
19:25:08,0.0,0.0,0.0
19:25:10,0.09999999999999432,0.1,0.0
19:25:12,0.09999999999999432,0.0,0.0
19:25:15,0.0,0.0,0.0
19:25:17,0.0,0.0,0.0
19:25:19,0.0,0.0,0.0
19:25:21,0.0,0.0,0.0
19:25:23,0.0,0.0,0.0
19:25:25,0.09999999999999432,0.1,0.0
19:25:27,0.0,0.0,0.0
19:25:29,0.0,0.0,0.0
19:25:31,0.0,0.0,0.0
19:25:33,0.29999999999999716,0.0,0.0
19:25:35,0.0,0.0,0.0
19:25:37,0.0,0.0,0.0
19:25:39,0.0,0.0,0.0
19:25:41,0.0,0.0,0.0
19:25:43,0.09999999999999432,0.1,0.0
19:25:45,0.0,0.0,0.0
19:25:47,0.0,0.0,0.0
19:25:49,0.0,0.0,0.0
19:25:51,0.0,0.0,0.0
19:25:53,0.0,0.0,0.0
19:25:55,0.0,0.0,0.0
19:25:57,0.0,0.0,0.0
19:25:59,0.09999999999999432,0.1,0.0
19:26:01,0.29999999999999716,0.0,0.3
19:26:03,0.0,0.0,0.0
19:26:05,0.09999999999999432,0.0,0.0
19:26:07,0.0,0.0,0.0
19:26:09,0.0,0.0,0.0
19:26:11,0.0,0.0,0.0
19:26:13,0.0,0.0,0.0
19:26:15,0.0,0.0,0.0
19:26:17,0.0,0.0,0.0
19:26:19,0.0,0.0,0.0
19:26:21,0.0,0.0,0.0
19:26:23,0.0,0.0,0.0
19:26:25,0.09999999999999432,0.1,0.0
19:26:27,0.0,0.0,0.0
19:26:29,0.29999999999999716,0.0,0.0
19:26:31,0.0,0.0,0.0
19:26:33,0.09999999999999432,0.1,0.0
19:26:35,0.0,0.0,0.0
19:26:37,0.0,0.0,0.0
19:26:39,0.0,0.0,0.0
19:26:41,0.0,0.0,0.0
19:26:43,0.0,0.0,0.0
19:26:45,0.09999999999999432,0.0,0.1
19:26:47,0.0,0.0,0.0
19:26:50,0.0,0.0,0.0
19:26:52,0.0,0.0,0.0
19:26:54,0.09999999999999432,0.1,0.0
19:26:56,0.0,0.0,0.0
19:26:58,0.09999999999999432,0.0,0.1
19:27:00,0.0,0.0,0.0
19:27:02,0.4000000000000057,0.1,0.2
19:27:04,0.0,0.0,0.0
19:27:06,0.09999999999999432,0.1,0.0
19:27:08,0.09999999999999432,0.0,0.1
19:27:10,0.0,0.0,0.0
19:27:12,0.0,0.0,0.0
19:27:14,0.0,0.0,0.0
19:27:16,0.0,0.0,0.0
19:27:18,0.0,0.0,0.0
19:27:20,0.0,0.0,0.0
19:27:22,0.0,0.0,0.0
19:27:24,0.09999999999999432,0.0,0.0
19:27:26,0.0,0.0,0.0
19:27:28,0.0,0.0,0.0
19:27:30,0.0,0.0,0.0
19:27:32,0.0,0.0,0.0
19:27:34,0.0,0.0,0.0
19:27:36,0.0,0.0,0.0
19:27:38,0.0,0.0,0.0
19:27:40,0.0,0.0,0.0
19:27:42,0.09999999999999432,0.0,0.1
19:27:44,0.0,0.0,0.0
19:27:46,0.0,0.0,0.0
19:27:48,0.0,0.0,0.0
19:27:50,0.0,0.0,0.0
19:27:52,0.0,0.0,0.0
19:27:54,0.0,0.0,0.0
19:27:56,0.09999999999999432,0.1,0.0
19:27:58,0.09999999999999432,0.0,0.1
19:28:00,0.29999999999999716,0.1,0.2
19:28:02,0.0,0.0,0.0
19:28:04,0.09999999999999432,0.1,0.1
19:28:06,0.0,0.0,0.0
19:28:08,0.0,0.0,0.0
19:28:10,0.0,0.0,0.0
19:28:12,0.0,0.0,0.0
19:28:14,0.0,0.0,0.0
19:28:16,0.0,0.0,0.0
19:28:18,0.09999999999999432,0.1,0.0
19:28:20,0.0,0.0,0.0
19:28:22,0.0,0.0,0.0
19:28:24,0.0,0.0,0.0
19:28:26,0.0,0.0,0.0
19:28:28,0.0,0.0,0.0
19:28:30,0.0,0.0,0.0
19:28:32,0.0,0.0,0.0
19:28:34,0.0,0.0,0.0
19:28:36,0.0,0.0,0.0
19:28:38,0.0,0.0,0.0
19:28:40,0.0,0.0,0.0
19:28:42,0.0,0.0,0.0
19:28:44,0.0,0.0,0.0
19:28:46,0.0,0.0,0.0
19:28:48,0.0,0.0,0.0
19:28:51,0.0,0.0,0.0
19:28:53,0.0,0.0,0.0
19:28:55,0.0,0.0,0.0
19:28:57,0.09999999999999432,0.0,0.0
19:28:59,0.0,0.0,0.0
19:29:01,0.20000000000000284,0.1,0.2
19:29:03,0.0,0.0,0.0
19:29:05,0.0,0.0,0.0
19:29:07,0.09999999999999432,0.1,0.0
19:29:09,0.0,0.0,0.0
19:29:11,0.0,0.0,0.0
19:29:13,0.0,0.0,0.0
19:29:15,0.0,0.0,0.0
19:29:17,0.09999999999999432,0.0,0.1
19:29:19,0.0,0.0,0.0
19:29:21,0.0,0.0,0.0
19:29:23,0.0,0.0,0.0
19:29:25,0.0,0.0,0.0
19:29:27,0.0,0.0,0.0
19:29:29,0.0,0.0,0.0
19:29:31,0.0,0.0,0.0
19:29:33,0.0,0.0,0.0
19:29:35,0.0,0.0,0.0
19:29:37,0.0,0.0,0.0
19:29:39,0.0,0.0,0.0
19:29:41,0.09999999999999432,0.0,0.1
19:29:43,0.0,0.0,0.0
19:29:45,0.0,0.0,0.0
19:29:47,0.0,0.0,0.0
19:29:49,0.0,0.0,0.0
19:29:51,0.09999999999999432,0.1,0.0
19:29:53,0.09999999999999432,0.0,0.0
19:29:55,0.09999999999999432,0.0,0.1
19:29:57,0.0,0.0,0.0
19:29:59,0.0,0.0,0.0
19:30:01,0.09999999999999432,0.1,0.0
19:30:03,0.0,0.0,0.0
19:30:05,0.0,0.0,0.0
19:30:07,0.0,0.0,0.0
19:30:09,0.0,0.0,0.0
19:30:11,0.0,0.0,0.0
19:30:13,0.0,0.0,0.0
19:30:15,0.0,0.0,0.0
19:30:17,0.0,0.0,0.0
19:30:19,0.0,0.0,0.0
19:30:21,0.0,0.0,0.0
19:30:23,0.09999999999999432,0.0,0.1
19:30:25,0.0,0.0,0.0
19:30:27,0.0,0.0,0.0
19:30:29,0.09999999999999432,0.1,0.0
19:30:31,0.0,0.0,0.0
19:30:33,0.09999999999999432,0.0,0.0
19:30:35,0.09999999999999432,0.0,0.1
19:30:37,0.0,0.0,0.0
19:30:39,0.0,0.0,0.0
19:30:41,0.0,0.0,0.0
19:30:43,0.0,0.0,0.0
19:30:45,0.0,0.0,0.0
19:30:47,0.0,0.0,0.0
19:30:49,0.0,0.0,0.0
19:30:51,0.0,0.0,0.0
19:30:53,0.0,0.0,0.0
19:30:55,0.0,0.0,0.0
19:30:57,0.09999999999999432,0.0,0.1
19:30:59,0.0,0.0,0.0
19:31:01,0.20000000000000284,0.1,0.2
19:31:03,0.09999999999999432,0.0,0.1
19:31:05,0.0,0.0,0.0
19:31:07,0.0,0.0,0.0
19:31:09,0.09999999999999432,0.0,0.0
19:31:11,0.0,0.0,0.0
19:31:13,0.0,0.0,0.0
19:31:16,0.0,0.0,0.0
19:31:18,0.09999999999999432,0.0,0.1
19:31:20,0.0,0.0,0.0
19:31:22,0.0,0.0,0.0
19:31:24,0.0,0.0,0.0
19:31:26,0.0,0.0,0.0
19:31:28,0.0,0.0,0.0
19:31:30,0.09999999999999432,0.0,0.1
19:31:32,0.0,0.0,0.0
19:31:34,0.0,0.0,0.0
19:31:36,0.0,0.0,0.0
19:31:38,0.0,0.0,0.0
19:31:40,0.0,0.0,0.0
19:31:42,0.0,0.0,0.0
19:31:44,0.0,0.0,0.0
19:31:46,0.09999999999999432,0.0,0.1
19:31:48,0.0,0.0,0.0
19:31:50,0.0,0.0,0.0
19:31:52,0.0,0.0,0.0
19:31:54,0.09999999999999432,0.1,0.0
19:31:56,0.0,0.0,0.0
19:31:58,0.0,0.0,0.0
19:32:00,0.4000000000000057,0.1,0.3
19:32:02,0.09999999999999432,0.1,0.0
19:32:04,0.0,0.0,0.0
19:32:06,0.09999999999999432,0.0,0.0
19:32:08,0.0,0.0,0.0
19:32:10,0.0,0.0,0.0
19:32:12,0.09999999999999432,0.0,0.1
19:32:14,0.0,0.0,0.0
19:32:16,0.0,0.0,0.0
19:32:18,0.0,0.0,0.0
19:32:20,0.0,0.0,0.0
19:32:22,0.0,0.0,0.0
19:32:24,0.09999999999999432,0.1,0.0
19:32:26,0.0,0.0,0.0
19:32:28,0.09999999999999432,0.0,0.1
19:32:30,0.0,0.0,0.0
19:32:32,0.0,0.0,0.0
19:32:34,0.0,0.0,0.0
19:32:36,0.0,0.0,0.0
19:32:38,0.09999999999999432,0.0,0.1
19:32:40,0.0,0.0,0.0
19:32:42,0.0,0.0,0.0
19:32:44,0.0,0.0,0.0
19:32:46,0.0,0.0,0.0
19:32:48,0.09999999999999432,0.1,0.0
19:32:50,0.0,0.0,0.0
19:32:52,0.0,0.0,0.0
19:32:54,0.09999999999999432,0.0,0.1
19:32:56,0.0,0.0,0.0
19:32:58,0.09999999999999432,0.1,0.0
19:33:00,0.29999999999999716,0.1,0.2
19:33:02,0.0,0.0,0.0
19:33:04,0.0,0.0,0.0
19:33:06,0.0,0.0,0.0
19:33:08,0.0,0.0,0.0
19:33:10,0.0,0.0,0.0
19:33:12,0.0,0.0,0.0
19:33:14,0.0,0.0,0.0
19:33:16,0.0,0.0,0.0
19:33:18,0.0,0.0,0.0
19:33:20,0.0,0.0,0.0
19:33:22,0.0,0.0,0.0
19:33:24,0.0,0.0,0.0
19:33:27,0.0,0.0,0.0
19:33:29,0.0,0.0,0.0
19:33:31,0.0,0.0,0.0
19:33:33,0.0,0.0,0.0
19:33:35,0.09999999999999432,0.1,0.0
19:33:37,0.09999999999999432,0.0,0.0
19:33:39,0.09999999999999432,0.1,0.0
19:33:41,0.0,0.0,0.0
19:33:43,0.09999999999999432,0.0,0.0
19:33:45,0.0,0.0,0.0
19:33:47,0.0,0.0,0.0
19:33:49,0.09999999999999432,0.0,0.0
19:33:51,0.0,0.0,0.0
19:33:53,0.0,0.0,0.0
19:33:55,0.0,0.0,0.0
19:33:57,0.0,0.0,0.0
19:33:59,0.0,0.0,0.0
19:34:01,0.5,0.1,0.4
19:34:03,0.0,0.0,0.0
19:34:05,0.0,0.0,0.0
19:34:07,0.0,0.0,0.0
19:34:09,0.0,0.0,0.0
19:34:11,0.0,0.0,0.0
19:34:13,0.0,0.0,0.0
19:34:15,0.0,0.0,0.0
19:34:17,0.0,0.0,0.0
19:34:19,0.0,0.0,0.0
19:34:21,0.09999999999999432,0.1,0.0
19:34:23,0.0,0.0,0.0
19:34:25,0.0,0.0,0.0
19:34:27,0.09999999999999432,0.0,0.1
19:34:29,0.0,0.0,0.0
19:34:31,0.0,0.0,0.0
19:34:33,0.29999999999999716,0.0,0.0
19:34:35,0.0,0.0,0.0
19:34:37,0.09999999999999432,0.0,0.1
19:34:39,0.0,0.0,0.0
19:34:41,0.0,0.0,0.0
19:34:43,0.0,0.0,0.0
19:34:45,0.0,0.0,0.0
19:34:47,0.0,0.0,0.0
19:34:49,0.0,0.0,0.0
19:34:51,0.0,0.0,0.0
19:34:53,0.0,0.0,0.0
19:34:55,0.09999999999999432,0.0,0.0
19:34:57,0.09999999999999432,0.0,0.1
19:34:59,0.0,0.0,0.0
19:35:01,0.5999999999999943,0.1,0.4
19:35:03,0.0,0.0,0.0
19:35:05,0.0,0.0,0.0
19:35:07,0.09999999999999432,0.0,0.1
19:35:09,0.0,0.0,0.0
19:35:11,0.0,0.0,0.0
19:35:13,0.0,0.0,0.0
19:35:15,0.09999999999999432,0.1,0.0
19:35:17,0.0,0.0,0.0
19:35:19,0.0,0.0,0.0
19:35:21,0.0,0.0,0.0
19:35:23,0.0,0.0,0.0
19:35:26,0.0,0.0,0.0
19:35:28,0.0,0.0,0.0
19:35:30,0.09999999999999432,0.0,0.0
19:35:32,0.0,0.0,0.0
19:35:34,0.0,0.0,0.0
19:35:36,0.09999999999999432,0.0,0.1
19:35:38,0.0,0.0,0.0
19:35:40,0.0,0.0,0.0
19:35:42,0.0,0.0,0.0
19:35:44,0.0,0.0,0.0
19:35:46,0.0,0.0,0.0
19:35:48,0.09999999999999432,0.1,0.0
19:35:50,0.0,0.0,0.0
19:35:52,0.09999999999999432,0.1,0.0
19:35:54,0.0,0.0,0.0
19:35:56,0.0,0.0,0.0
19:35:58,0.0,0.0,0.0
19:36:00,0.5,0.1,0.4
19:36:02,0.0,0.0,0.0
19:36:04,0.0,0.0,0.0
19:36:06,0.0,0.0,0.0
19:36:08,0.0,0.0,0.0
19:36:10,0.0,0.0,0.0
19:36:12,0.0,0.0,0.0
19:36:14,0.0,0.0,0.0
19:36:16,0.0,0.0,0.0
19:36:18,0.09999999999999432,0.0,0.1
19:36:20,0.0,0.0,0.0
19:36:22,0.0,0.0,0.0
19:36:24,0.09999999999999432,0.1,0.0
19:36:26,0.09999999999999432,0.0,0.0
19:36:28,0.0,0.0,0.0
19:36:30,0.0,0.0,0.0
19:36:32,0.0,0.0,0.0
19:36:34,0.09999999999999432,0.0,0.1
19:36:36,0.0,0.0,0.0
19:36:38,0.0,0.0,0.0
19:36:40,0.0,0.0,0.0
19:36:42,0.09999999999999432,0.0,0.1
