Timestamp,% global CPU,Cpacidad de memoria utilizada,% Memoria utilizada 
19:05:42,0.7,1509640,37.3842
19:05:44,0.7,1509788,37.3879
19:05:46,0.7,1509728,37.3864
19:05:48,0.7,1509728,37.3864
19:05:51,0.7,1509868,37.3899
19:05:53,0.7,1509516,37.3811
19:05:55,0.7,1509612,37.3835
19:05:57,0.7,1509984,37.3927
19:05:59,0.7,1509736,37.3866
19:06:01,0.7,1509720,37.3862
19:06:03,0.7,1509844,37.3893
19:06:05,0.7,1509968,37.3923
19:06:07,0.7,1509736,37.3866
19:06:09,0.7,1509736,37.3866
19:06:11,0.7,1509504,37.3808
19:06:13,0.7,1509776,37.3876
19:06:15,0.7,1509768,37.3874
19:06:18,0.7,1509644,37.3843
19:06:20,0.7,1509668,37.3849
19:06:22,0.7,1509964,37.3922
19:06:24,0.7,1510508,37.4057
19:06:26,0.7,1510496,37.4054
19:06:28,0.7,1510016,37.3935
19:06:30,0.7,1510312,37.4008
19:06:32,0.7,1510132,37.3964
19:06:34,0.7,1509692,37.3855
19:06:36,0.7,1509940,37.3916
19:06:38,0.7,1510536,37.4064
19:06:41,0.7,1510404,37.4031
19:06:43,0.7,1510492,37.4053
19:06:45,0.7,1509948,37.3918
19:06:47,0.7,1509848,37.3894
19:06:49,0.7,1509420,37.3788
19:06:51,0.7,1509412,37.3786
19:06:53,0.6,1509340,37.3768
19:06:55,0.6,1509244,37.3744
19:06:57,0.6,1509368,37.3775
19:06:59,0.6,1509468,37.3799
19:07:01,0.6,1508996,37.3683
19:07:03,0.6,1509064,37.3699
19:07:06,0.6,1509028,37.3690
19:07:08,0.6,1509220,37.3738
19:07:10,0.6,1509080,37.3703
19:07:12,0.6,1509084,37.3704
19:07:14,0.6,1509108,37.3710
19:07:16,0.6,1508928,37.3666
19:07:18,0.6,1509184,37.3729
19:07:20,0.6,1509268,37.3750
19:07:22,0.6,1509296,37.3757
19:07:25,0.6,1509368,37.3775
19:07:27,0.6,1509244,37.3744
19:07:29,0.6,1509760,37.3872
19:07:31,0.6,1509912,37.3909
19:07:33,0.6,1509604,37.3833
19:07:35,0.6,1509564,37.3823
19:07:37,0.6,1509936,37.3915
19:07:39,0.6,1509820,37.3887
19:07:41,0.6,1509712,37.3860
19:07:44,0.6,1509944,37.3917
19:07:46,0.6,1509604,37.3833
19:07:48,0.6,1509860,37.3897
19:07:50,0.6,1509968,37.3923
19:07:52,0.6,1509688,37.3854
19:07:54,0.6,1509804,37.3883
19:07:56,0.6,1509928,37.3913
19:07:58,0.6,1510060,37.3946
19:08:00,0.6,1510532,37.4063
19:08:02,0.6,1510416,37.4034
19:08:04,0.6,1510052,37.3944
19:08:06,0.6,1510216,37.3985
19:08:08,0.6,1510092,37.3954
19:08:10,0.6,1510000,37.3931
19:08:12,0.6,1509752,37.3870
19:08:15,0.6,1510000,37.3931
19:08:17,0.6,1510140,37.3966
19:08:19,0.6,1509768,37.3874
19:08:21,0.6,1510016,37.3935
19:08:23,0.6,1509908,37.3908
19:08:25,0.6,1510172,37.3974
19:08:27,0.6,1509992,37.3929
19:08:29,0.6,1509788,37.3879
19:08:31,0.6,1509432,37.3791
19:08:33,0.6,1509820,37.3887
19:08:35,0.6,1509572,37.3825
19:08:37,0.6,1509688,37.3854
19:08:40,0.6,1509936,37.3915
19:08:42,0.6,1510052,37.3944
19:08:44,0.6,1510044,37.3942
19:08:46,0.6,1509912,37.3909
19:08:48,0.6,1509748,37.3869
19:08:50,0.6,1509896,37.3905
19:08:52,0.6,1509896,37.3905
19:08:54,0.6,1509972,37.3924
19:08:56,0.6,1510152,37.3969
19:08:58,0.6,1509600,37.3832
19:09:00,0.6,1509724,37.3863
19:09:03,0.6,1509724,37.3863
19:09:05,0.6,1509492,37.3805
19:09:07,0.6,1509352,37.3771
19:09:09,0.6,1509392,37.3781
19:09:11,0.6,1509748,37.3869
19:09:13,0.6,1509508,37.3809
19:09:15,0.6,1509764,37.3873
19:09:17,0.6,1509640,37.3842
19:09:19,0.6,1509756,37.3871
19:09:21,0.6,1509856,37.3896
19:09:23,0.6,1510112,37.3959
19:09:25,0.6,1510220,37.3986
19:09:27,0.6,1509832,37.3890
19:09:29,0.6,1509764,37.3873
19:09:32,0.6,1510028,37.3938
19:09:34,0.6,1510152,37.3969
19:09:36,0.6,1510144,37.3967
19:09:38,0.6,1509780,37.3877
19:09:40,0.6,1510752,37.4117
19:09:42,0.6,1510504,37.4056
19:09:44,0.6,1510504,37.4056
19:09:47,0.6,1510272,37.3999
19:09:49,0.6,1510404,37.4031
19:09:51,0.6,1510336,37.4014
19:09:53,0.6,1510460,37.4045
19:09:55,0.6,1510824,37.4135
19:09:57,0.6,1510468,37.4047
19:09:59,0.6,1510452,37.4043
19:10:01,0.6,1510452,37.4043
19:10:03,0.6,1510452,37.4043
19:10:05,0.6,1510196,37.3980
19:10:08,0.6,1510328,37.4012
19:10:10,0.6,1510452,37.4043
19:10:12,0.6,1510468,37.4047
19:10:14,0.6,1510708,37.4107
19:10:16,0.6,1510476,37.4049
19:10:18,0.6,1510468,37.4047
19:10:20,0.6,1510616,37.4084
19:10:22,0.6,1510648,37.4092
19:10:24,0.6,1510268,37.3998
19:10:26,0.6,1510284,37.4002
19:10:28,0.6,1510764,37.4120
19:10:30,0.6,1510680,37.4100
19:10:32,0.6,1510704,37.4106
19:10:34,0.6,1510564,37.4071
19:10:37,0.6,1510580,37.4075
19:10:39,0.6,1510440,37.4040
19:10:41,0.6,1510340,37.4015
19:10:43,0.6,1510480,37.4050
19:10:45,0.6,1510844,37.4140
19:10:47,0.6,1510776,37.4123
19:10:49,0.6,1511040,37.4189
19:10:51,0.6,1511048,37.4191
19:10:53,0.6,1511276,37.4247
19:10:55,0.6,1510648,37.4092
19:10:58,0.6,1510864,37.4145
19:11:00,0.6,1510960,37.4169
19:11:02,0.6,1511012,37.4182
19:11:04,0.6,1510700,37.4105
19:11:06,0.6,1510592,37.4078
19:11:08,0.6,1510560,37.4070
19:11:10,0.6,1510328,37.4012
19:11:12,0.6,1510576,37.4074
19:11:14,0.6,1510428,37.4037
19:11:16,0.6,1510972,37.4172
19:11:19,0.6,1510700,37.4105
19:11:21,0.6,1510736,37.4113
19:11:23,0.6,1510736,37.4113
19:11:25,0.6,1510604,37.4081
19:11:27,0.6,1510744,37.4115
19:11:29,0.6,1510348,37.4017
19:11:31,0.6,1510612,37.4083
19:11:33,0.6,1510604,37.4081
19:11:35,0.6,1510488,37.4052
19:11:37,0.6,1510496,37.4054
19:11:39,0.6,1510900,37.4154
19:11:41,0.6,1510876,37.4148
19:11:43,0.6,1510776,37.4123
19:11:46,0.6,1510884,37.4150
19:11:48,0.6,1510668,37.4097
19:11:50,0.6,1510692,37.4103
19:11:52,0.6,1511048,37.4191
19:11:54,0.6,1511072,37.4197
19:11:56,0.6,1510948,37.4166
19:11:58,0.6,1510768,37.4121
19:12:00,0.6,1510768,37.4121
19:12:02,0.6,1511132,37.4212
19:12:04,0.6,1510760,37.4119
19:12:06,0.6,1510644,37.4091
19:12:08,0.6,1510264,37.3997
19:12:11,0.6,1510860,37.4144
19:12:13,0.6,1511240,37.4238
19:12:15,0.6,1511248,37.4240
19:12:17,0.6,1510992,37.4177
19:12:19,0.6,1510884,37.4150
19:12:21,0.6,1510776,37.4123
19:12:23,0.6,1510396,37.4029
19:12:25,0.6,1510900,37.4154
19:12:27,0.6,1510776,37.4123
19:12:29,0.6,1510932,37.4162
19:12:31,0.6,1510708,37.4107
19:12:33,0.6,1510940,37.4164
19:12:35,0.6,1510684,37.4101
19:12:38,0.6,1510932,37.4162
19:12:40,0.6,1510776,37.4123
19:12:42,0.6,1510768,37.4121
19:12:44,0.6,1510900,37.4154
19:12:46,0.6,1510784,37.4125
19:12:48,0.6,1510668,37.4097
19:12:50,0.6,1510744,37.4115
19:12:52,0.6,1510776,37.4123
19:12:54,0.6,1510676,37.4099
19:12:56,0.6,1510908,37.4156
19:12:58,0.6,1510760,37.4119
19:13:00,0.6,1511156,37.4217
19:13:02,0.6,1510908,37.4156
19:13:04,0.6,1511024,37.4185
19:13:07,0.6,1510776,37.4123
19:13:09,0.6,1510900,37.4154
19:13:11,0.6,1510900,37.4154
19:13:13,0.6,1510892,37.4152
19:13:15,0.6,1511544,37.4314
19:13:17,0.6,1511428,37.4285
19:13:19,0.6,1511420,37.4283
19:13:21,0.6,1511420,37.4283
19:13:23,0.6,1511320,37.4258
19:13:25,0.6,1511236,37.4237
19:13:27,0.6,1511104,37.4205
19:13:29,0.6,1511004,37.4180
19:13:32,0.6,1510888,37.4151
19:13:34,0.6,1511144,37.4215
19:13:36,0.6,1511160,37.4218
19:13:38,0.6,1511160,37.4218
19:13:40,0.6,1511076,37.4198
19:13:42,0.6,1511116,37.4208
19:13:44,0.6,1511372,37.4271
19:13:46,0.6,1511116,37.4208
19:13:48,0.6,1511124,37.4210
19:13:50,0.6,1511316,37.4257
19:13:52,0.6,1511076,37.4198
19:13:55,0.6,1511200,37.4228
19:13:57,0.6,1511176,37.4222
19:13:59,0.6,1511068,37.4196
19:14:01,0.6,1511564,37.4319
19:14:03,0.6,1511316,37.4257
19:14:05,0.6,1511464,37.4294
19:14:07,0.6,1511456,37.4292
19:14:09,0.6,1510852,37.4142
19:14:11,0.6,1510992,37.4177
19:14:13,0.6,1511380,37.4273
19:14:15,0.6,1511496,37.4302
19:14:17,0.6,1511388,37.4275
19:14:19,0.6,1511528,37.4310
19:14:22,0.6,1511296,37.4252
19:14:24,0.6,1511428,37.4285
19:14:26,0.6,1511240,37.4238
19:14:28,0.6,1511224,37.4234
19:14:30,0.6,1511472,37.4296
19:14:32,0.6,1511100,37.4204
19:14:34,0.6,1511356,37.4267
19:14:36,0.6,1511448,37.4290
19:14:38,0.6,1511556,37.4317
19:14:40,0.6,1511540,37.4313
19:14:42,0.6,1511300,37.4253
19:14:44,0.6,1511308,37.4255
19:14:47,0.6,1511316,37.4257
19:14:49,0.6,1511340,37.4263
19:14:51,0.6,1511356,37.4267
19:14:53,0.6,1511496,37.4302
19:14:55,0.6,1511868,37.4394
19:14:57,0.6,1511784,37.4373
19:14:59,0.6,1511668,37.4344
19:15:01,0.6,1511568,37.4319
19:15:03,0.6,1511652,37.4340
19:15:05,0.6,1511388,37.4275
19:15:07,0.6,1511512,37.4306
19:15:09,0.6,1511644,37.4338
19:15:12,0.6,1511388,37.4275
19:15:14,0.6,1511372,37.4271
19:15:16,0.6,1511156,37.4217
19:15:18,0.6,1511620,37.4332
19:15:20,0.6,1511384,37.4274
19:15:22,0.6,1511136,37.4212
19:15:24,0.6,1511384,37.4274
19:15:26,0.6,1511380,37.4273
19:15:28,0.6,1511256,37.4242
19:15:30,0.6,1511388,37.4275
19:15:32,0.6,1511264,37.4244
19:15:34,0.6,1510992,37.4177
19:15:36,0.6,1511008,37.4181
19:15:39,0.6,1511224,37.4234
19:15:41,0.6,1511140,37.4214
19:15:43,0.6,1510868,37.4146
19:15:45,0.6,1511148,37.4215
19:15:47,0.6,1511272,37.4246
19:15:49,0.6,1511396,37.4277
19:15:51,0.6,1511404,37.4279
19:15:53,0.6,1511296,37.4252
19:15:55,0.6,1511032,37.4187
19:15:57,0.6,1511220,37.4233
19:15:59,0.6,1511120,37.4209
19:16:01,0.6,1511148,37.4215
19:16:04,0.6,1510924,37.4160
19:16:06,0.6,1510924,37.4160
19:16:08,0.6,1511040,37.4189
19:16:10,0.6,1511016,37.4183
19:16:12,0.6,1511064,37.4195
19:16:14,0.6,1511188,37.4225
19:16:16,0.6,1511188,37.4225
19:16:18,0.6,1511428,37.4285
19:16:20,0.6,1511280,37.4248
19:16:22,0.6,1511284,37.4249
19:16:24,0.6,1511528,37.4310
19:16:26,0.6,1511684,37.4348
19:16:28,0.6,1511560,37.4318
19:16:31,0.6,1511700,37.4352
19:16:33,0.6,1511544,37.4314
19:16:35,0.6,1511468,37.4295
19:16:37,0.6,1511228,37.4235
19:16:39,0.6,1511244,37.4239
19:16:41,0.6,1511260,37.4243
19:16:43,0.6,1511252,37.4241
19:16:45,0.6,1511104,37.4205
19:16:47,0.6,1511344,37.4264
19:16:49,0.6,1511396,37.4277
19:16:51,0.6,1511140,37.4214
19:16:53,0.6,1511208,37.4230
19:16:56,0.6,1511572,37.4320
19:16:58,0.6,1511340,37.4263
19:17:00,0.6,1511872,37.4395
19:17:02,0.6,1511464,37.4294
19:17:04,0.6,1511720,37.4357
19:17:06,0.6,1511680,37.4347
19:17:08,0.6,1511176,37.4222
19:17:10,0.6,1511224,37.4234
19:17:12,0.6,1510984,37.4175
19:17:14,0.6,1511092,37.4202
19:17:16,0.6,1511356,37.4267
19:17:18,0.6,1510984,37.4175
19:17:21,0.6,1511388,37.4275
19:17:23,0.6,1511432,37.4286
19:17:25,0.6,1511480,37.4298
19:17:27,0.6,1511852,37.4390
19:17:29,0.6,1511728,37.4359
19:17:31,0.6,1511688,37.4349
19:17:33,0.6,1511240,37.4238
19:17:35,0.6,1511356,37.4267
19:17:37,0.6,1511224,37.4234
19:17:39,0.6,1511192,37.4226
19:17:41,0.6,1510796,37.4128
19:17:44,0.6,1511020,37.4184
19:17:46,0.6,1510880,37.4149
19:17:48,0.6,1510612,37.4083
19:17:50,0.6,1510836,37.4138
19:17:52,0.6,1510596,37.4079
19:17:54,0.6,1510968,37.4171
19:17:56,0.6,1511200,37.4228
19:17:58,0.6,1511208,37.4230
19:18:00,0.6,1511300,37.4253
19:18:02,0.6,1511300,37.4253
19:18:04,0.6,1511044,37.4190
19:18:06,0.6,1511044,37.4190
19:18:08,0.6,1511044,37.4190
19:18:11,0.6,1511424,37.4284
19:18:13,0.6,1511276,37.4247
19:18:15,0.6,1511352,37.4266
19:18:17,0.6,1511228,37.4235
19:18:19,0.6,1510848,37.4141
19:18:21,0.6,1510832,37.4137
19:18:23,0.6,1511144,37.4215
19:18:25,0.6,1510980,37.4174
19:18:27,0.6,1511336,37.4262
19:18:29,0.6,1511668,37.4344
19:18:32,0.6,1511104,37.4205
19:18:34,0.6,1511096,37.4203
19:18:36,0.6,1510988,37.4176
19:18:38,0.6,1510848,37.4141
19:18:40,0.6,1510800,37.4129
19:18:42,0.6,1510748,37.4116
19:18:44,0.6,1510624,37.4086
19:18:46,0.6,1511176,37.4222
19:18:48,0.6,1511308,37.4255
19:18:50,0.6,1511308,37.4255
19:18:52,0.6,1511572,37.4320
19:18:55,0.6,1511456,37.4292
19:18:57,0.6,1511308,37.4255
19:18:59,0.6,1511256,37.4242
19:19:01,0.6,1511588,37.4324
19:19:03,0.6,1511612,37.4330
19:19:05,0.6,1511364,37.4269
19:19:07,0.6,1511172,37.4221
19:19:09,0.6,1511320,37.4258
19:19:11,0.6,1511412,37.4281
19:19:13,0.6,1511204,37.4229
19:19:15,0.6,1511368,37.4270
19:19:17,0.6,1511632,37.4335
19:19:20,0.6,1511384,37.4274
19:19:22,0.6,1511268,37.4245
19:19:24,0.6,1511400,37.4278
19:19:26,0.6,1511276,37.4247
19:19:28,0.6,1511516,37.4307
19:19:30,0.6,1511432,37.4286
19:19:32,0.6,1512028,37.4433
19:19:34,0.6,1511988,37.4424
19:19:36,0.6,1511780,37.4372
19:19:38,0.6,1511556,37.4317
19:19:40,0.6,1511464,37.4294
19:19:42,0.6,1511812,37.4380
19:19:45,0.6,1512136,37.4460
19:19:47,0.6,1511788,37.4374
19:19:49,0.6,1511788,37.4374
19:19:51,0.6,1511772,37.4370
19:19:53,0.6,1511632,37.4335
19:19:55,0.6,1511656,37.4341
19:19:57,0.6,1511780,37.4372
19:19:59,0.6,1512144,37.4462
19:20:01,0.6,1511956,37.4416
19:20:03,0.6,1511888,37.4399
19:20:05,0.6,1511896,37.4401
19:20:07,0.6,1511904,37.4403
19:20:10,0.6,1511788,37.4374
19:20:12,0.6,1511676,37.4346
19:20:14,0.6,1511280,37.4248
19:20:16,0.6,1511560,37.4318
19:20:18,0.6,1511240,37.4238
19:20:20,0.6,1511536,37.4312
19:20:22,0.6,1511668,37.4344
19:20:24,0.6,1511464,37.4294
19:20:26,0.6,1511720,37.4357
19:20:28,0.6,1511416,37.4282
19:20:30,0.6,1512000,37.4426
19:20:32,0.6,1511712,37.4355
19:20:35,0.6,1511812,37.4380
19:20:37,0.6,1511760,37.4367
19:20:39,0.5,1511720,37.4357
19:20:41,0.5,1511512,37.4306
19:20:43,0.5,1511768,37.4369
19:20:45,0.5,1511760,37.4367
19:20:47,0.5,1511924,37.4408
19:20:49,0.5,1512048,37.4438
19:20:51,0.5,1512016,37.4430
19:20:53,0.5,1512016,37.4430
19:20:55,0.5,1511776,37.4371
19:20:58,0.5,1512156,37.4465
19:21:00,0.5,1512180,37.4471
19:21:02,0.5,1512180,37.4471
19:21:04,0.5,1512064,37.4442
19:21:06,0.5,1511700,37.4352
19:21:08,0.5,1511560,37.4318
19:21:10,0.5,1511328,37.4260
19:21:12,0.5,1511400,37.4278
19:21:14,0.5,1511392,37.4276
19:21:16,0.5,1511680,37.4347
19:21:18,0.5,1511920,37.4407
19:21:20,0.5,1512044,37.4437
19:21:22,0.5,1512184,37.4472
19:21:25,0.5,1511648,37.4339
19:21:27,0.5,1511368,37.4270
19:21:29,0.5,1511480,37.4298
19:21:31,0.5,1511620,37.4332
19:21:33,0.5,1511380,37.4273
19:21:35,0.5,1511512,37.4306
19:21:37,0.5,1511264,37.4244
19:21:39,0.5,1511268,37.4245
19:21:41,0.5,1511656,37.4341
19:21:43,0.5,1511788,37.4374
19:21:45,0.5,1511408,37.4280
19:21:47,0.5,1511556,37.4317
19:21:49,0.5,1511672,37.4345
19:21:51,0.5,1512300,37.4501
19:21:54,0.5,1512300,37.4501
19:21:56,0.5,1511804,37.4378
19:21:58,0.5,1512044,37.4437
19:22:00,0.5,1511868,37.4394
19:22:02,0.5,1511828,37.4384
19:22:04,0.5,1511564,37.4319
19:22:06,0.5,1512036,37.4435
19:22:08,0.5,1511688,37.4349
19:22:10,0.5,1511788,37.4374
19:22:12,0.5,1511664,37.4343
19:22:14,0.5,1511804,37.4378
19:22:16,0.5,1511704,37.4353
19:22:18,0.5,1511712,37.4355
19:22:21,0.5,1511612,37.4330
19:22:23,0.5,1511564,37.4319
19:22:25,0.5,1511900,37.4402
19:22:27,0.5,1511844,37.4388
19:22:29,0.5,1511744,37.4363
19:22:31,0.5,1511944,37.4413
19:22:33,0.5,1512120,37.4456
19:22:35,0.5,1511964,37.4418
19:22:37,0.5,1511964,37.4418
19:22:39,0.5,1511740,37.4362
19:22:41,0.5,1511600,37.4327
19:22:43,0.5,1511748,37.4364
19:22:45,0.5,1511652,37.4340
19:22:48,0.5,1512348,37.4513
19:22:50,0.5,1511904,37.4403
19:22:52,0.5,1512044,37.4437
19:22:54,0.5,1511988,37.4424
19:22:56,0.5,1511816,37.4381
19:22:58,0.5,1512444,37.4536
19:23:00,0.5,1511732,37.4360
19:23:02,0.5,1512080,37.4446
19:23:04,0.5,1512012,37.4429
19:23:06,0.5,1511920,37.4407
19:23:08,0.5,1511648,37.4339
19:23:10,0.5,1511968,37.4419
19:23:12,0.5,1512168,37.4468
19:23:15,0.5,1512196,37.4475
19:23:17,0.5,1511776,37.4371
19:23:19,0.5,1511760,37.4367
19:23:21,0.5,1511564,37.4319
19:23:23,0.5,1511604,37.4328
19:23:25,0.5,1511412,37.4281
19:23:27,0.5,1511660,37.4342
19:23:29,0.5,1511660,37.4342
19:23:31,0.5,1512188,37.4473
19:23:33,0.5,1511948,37.4414
19:23:35,0.5,1511832,37.4385
19:23:37,0.5,1511964,37.4418
19:23:40,0.5,1512096,37.4450
19:23:42,0.5,1512392,37.4524
19:23:44,0.5,1512500,37.4550
19:23:46,0.5,1512400,37.4526
19:23:48,0.5,1512284,37.4497
19:23:50,0.5,1512672,37.4593
19:23:52,0.5,1512656,37.4589
19:23:54,0.5,1512292,37.4499
19:23:56,0.5,1512548,37.4562
19:23:58,0.5,1512308,37.4503
19:24:00,0.5,1512664,37.4591
19:24:02,0.5,1512292,37.4499
19:24:05,0.5,1512340,37.4511
19:24:07,0.5,1512276,37.4495
19:24:09,0.5,1512168,37.4468
19:24:11,0.5,1512260,37.4491
19:24:13,0.5,1512268,37.4493
19:24:15,0.5,1512028,37.4433
19:24:17,0.5,1512276,37.4495
19:24:19,0.5,1512284,37.4497
19:24:21,0.5,1512100,37.4451
19:24:23,0.5,1511844,37.4388
19:24:25,0.5,1511860,37.4392
19:24:27,0.5,1511736,37.4361
19:24:29,0.5,1511860,37.4392
19:24:32,0.5,1511616,37.4331
19:24:34,0.5,1511140,37.4214
19:24:36,0.5,1511040,37.4189
19:24:38,0.5,1511280,37.4248
19:24:40,0.5,1510936,37.4163
19:24:42,0.5,1510936,37.4163
19:24:44,0.5,1511200,37.4228
19:24:46,0.5,1511068,37.4196
19:24:48,0.5,1511092,37.4202
19:24:50,0.5,1510928,37.4161
19:24:52,0.5,1511240,37.4238
19:24:54,0.5,1511184,37.4224
19:24:56,0.5,1511628,37.4334
19:24:59,0.5,1511596,37.4326
19:25:01,0.5,1511496,37.4302
19:25:03,0.5,1511752,37.4365
19:25:05,0.5,1511504,37.4304
19:25:07,0.5,1511380,37.4273
19:25:09,0.5,1511504,37.4304
19:25:11,0.5,1511688,37.4349
19:25:13,0.5,1511704,37.4353
19:25:15,0.5,1511548,37.4315
19:25:17,0.5,1511356,37.4267
19:25:19,0.5,1511340,37.4263
19:25:21,0.5,1511464,37.4294
19:25:24,0.5,1511828,37.4384
19:25:26,0.5,1511736,37.4361
19:25:28,0.5,1511628,37.4334
19:25:30,0.5,1511876,37.4396
19:25:32,0.5,1511876,37.4396
19:25:34,0.5,1511544,37.4314
19:25:36,0.5,1511652,37.4340
19:25:38,0.5,1511776,37.4371
19:25:40,0.5,1511248,37.4240
19:25:42,0.5,1511100,37.4204
19:25:44,0.5,1511052,37.4192
19:25:46,0.5,1510936,37.4163
19:25:48,0.5,1511044,37.4190
19:25:50,0.5,1511256,37.4242
19:25:53,0.5,1511512,37.4306
19:25:55,0.5,1511760,37.4367
19:25:57,0.5,1511792,37.4375
19:25:59,0.5,1511816,37.4381
19:26:01,0.5,1511940,37.4412
19:26:03,0.5,1511576,37.4321
19:26:05,0.5,1511484,37.4299
19:26:07,0.5,1511476,37.4297
19:26:09,0.5,1511600,37.4327
19:26:11,0.5,1511748,37.4364
19:26:13,0.5,1511508,37.4305
19:26:15,0.5,1511408,37.4280
19:26:17,0.5,1511564,37.4319
19:26:20,0.5,1512044,37.4437
19:26:22,0.5,1512160,37.4466
19:26:24,0.5,1512292,37.4499
19:26:26,0.5,1512292,37.4499
19:26:28,0.5,1512052,37.4439
19:26:30,0.5,1511936,37.4411
19:26:32,0.5,1512060,37.4441
19:26:34,0.5,1511936,37.4411
19:26:36,0.5,1511960,37.4417
19:26:38,0.5,1511944,37.4413
19:26:40,0.5,1511952,37.4415
19:26:42,0.5,1512092,37.4449
19:26:44,0.5,1512472,37.4543
19:26:46,0.5,1512240,37.4486
19:26:49,0.5,1512176,37.4470
19:26:51,0.5,1512408,37.4528
19:26:53,0.5,1512276,37.4495
19:26:55,0.5,1512168,37.4468
19:26:57,0.5,1512160,37.4466
19:26:59,0.5,1512080,37.4446
19:27:01,0.5,1511684,37.4348
19:27:03,0.5,1511956,37.4416
19:27:05,0.5,1512272,37.4494
19:27:07,0.5,1512208,37.4478
19:27:09,0.5,1511876,37.4396
19:27:11,0.5,1511820,37.4382
19:27:13,0.5,1511376,37.4272
19:27:15,0.5,1511124,37.4210
19:27:18,0.5,1511680,37.4347
19:27:20,0.5,1511312,37.4256
19:27:22,0.5,1511512,37.4306
19:27:24,0.5,1511760,37.4367
19:27:26,0.5,1511916,37.4406
19:27:28,0.5,1511692,37.4350
19:27:30,0.5,1511840,37.4387
19:27:32,0.5,1512344,37.4512
19:27:34,0.5,1512104,37.4452
19:27:36,0.5,1512128,37.4458
19:27:38,0.5,1512072,37.4444
19:27:40,0.5,1512256,37.4490
19:27:43,0.5,1511744,37.4363
19:27:45,0.5,1512124,37.4457
19:27:47,0.5,1511612,37.4330
19:27:49,0.5,1512024,37.4432
19:27:51,0.5,1511588,37.4324
19:27:53,0.5,1511520,37.4308
19:27:55,0.5,1512148,37.4463
19:27:57,0.5,1511580,37.4322
19:27:59,0.5,1511712,37.4355
19:28:01,0.5,1511876,37.4396
19:28:03,0.5,1511884,37.4398
19:28:06,0.5,1511992,37.4424
19:28:08,0.5,1512272,37.4494
19:28:10,0.5,1512148,37.4463
19:28:12,0.5,1512148,37.4463
19:28:14,0.5,1512024,37.4432
19:28:16,0.5,1511784,37.4373
19:28:18,0.5,1511640,37.4337
19:28:20,0.5,1512060,37.4441
19:28:22,0.5,1511936,37.4411
19:28:24,0.5,1511764,37.4368
19:28:26,0.5,1511960,37.4417
19:28:28,0.5,1511904,37.4403
19:28:31,0.5,1511592,37.4325
19:28:33,0.5,1511624,37.4333
19:28:35,0.5,1511880,37.4397
19:28:37,0.5,1512112,37.4454
19:28:39,0.5,1511824,37.4383
19:28:41,0.5,1511832,37.4385
19:28:43,0.5,1511832,37.4385
19:28:45,0.5,1512320,37.4506
19:28:47,0.5,1511856,37.4391
19:28:49,0.5,1511956,37.4416
19:28:51,0.5,1511972,37.4420
19:28:54,0.5,1511856,37.4391
19:28:56,0.5,1511608,37.4329
19:28:58,0.5,1511484,37.4299
19:29:00,0.5,1511484,37.4299
19:29:02,0.5,1511988,37.4424
19:29:04,0.5,1511856,37.4391
19:29:06,0.5,1512120,37.4456
19:29:08,0.5,1511964,37.4418
19:29:10,0.5,1512136,37.4460
19:29:12,0.5,1511740,37.4362
19:29:14,0.5,1511764,37.4368
19:29:16,0.5,1511888,37.4399
19:29:18,0.5,1512244,37.4487
19:29:21,0.5,1512144,37.4462
19:29:23,0.5,1512168,37.4468
19:29:25,0.5,1512044,37.4437
19:29:27,0.5,1512176,37.4470
19:29:29,0.5,1512052,37.4439
19:29:31,0.5,1512044,37.4437
19:29:33,0.5,1511672,37.4345
19:29:35,0.5,1511664,37.4343
19:29:37,0.5,1511548,37.4315
19:29:39,0.5,1511820,37.4382
19:29:41,0.5,1512068,37.4443
19:29:43,0.5,1511772,37.4370
19:29:46,0.5,1511664,37.4343
19:29:48,0.5,1512044,37.4437
19:29:50,0.5,1511804,37.4378
19:29:52,0.5,1511508,37.4305
19:29:54,0.5,1511960,37.4417
19:29:56,0.5,1511936,37.4411
19:29:58,0.5,1511680,37.4347
19:30:00,0.5,1512052,37.4439
19:30:02,0.5,1511972,37.4420
19:30:04,0.5,1511732,37.4360
19:30:06,0.5,1511740,37.4362
19:30:08,0.5,1511864,37.4393
19:30:11,0.5,1511608,37.4329
19:30:13,0.5,1511748,37.4364
19:30:15,0.5,1511964,37.4418
19:30:17,0.5,1511948,37.4414
19:30:19,0.5,1511784,37.4373
19:30:21,0.5,1511880,37.4397
19:30:23,0.5,1511772,37.4370
19:30:25,0.5,1512484,37.4546
19:30:27,0.5,1511864,37.4393
19:30:29,0.5,1512160,37.4466
19:30:31,0.5,1512292,37.4499
19:30:33,0.5,1512060,37.4441
19:30:35,0.5,1512076,37.4445
19:30:37,0.5,1512092,37.4449
19:30:40,0.5,1511852,37.4390
19:30:42,0.5,1512140,37.4461
19:30:44,0.5,1512100,37.4451
19:30:46,0.5,1511884,37.4398
19:30:48,0.5,1512256,37.4490
19:30:50,0.5,1512140,37.4461
19:30:52,0.5,1512272,37.4494
19:30:54,0.5,1512288,37.4498
19:30:56,0.5,1512428,37.4532
19:30:58,0.5,1512420,37.4530
19:31:00,0.5,1512528,37.4557
19:31:02,0.5,1512692,37.4598
19:31:04,0.5,1512420,37.4530
19:31:07,0.5,1512808,37.4627
19:31:09,0.5,1512584,37.4571
